source,target,weight
"(121.48299999999999,31.237)","(121.475,31.233)",0.008944271909994202
"(121.47399999999999,31.208000000000002)","(121.475,31.201999999999998)",0.006082762530302733
"(121.579,31.278000000000002)","(121.58200000000001,31.275)",0.0042426406871320065
"(121.45,31.255)","(121.443,31.259)",0.008062257748303556
"(121.51899999999999,31.328000000000003)","(121.51799999999999,31.316999999999997)",0.011045361017194005
"(121.365,31.176)","(121.35799999999999,31.166999999999998)",0.01140175425099472
"(121.537,31.235)","(121.531,31.226999999999997)",0.010000000000002274
"(121.41,31.273000000000003)","(121.41799999999999,31.271)",0.008246211251231612
"(121.54,31.291)","(121.535,31.287)",0.006403124237441229
"(121.32,31.24)","(121.311,31.238000000000003)",0.009219544457278336
"(121.36200000000001,31.244)","(121.369,31.243000000000002)",0.00707106781185603
"(121.419,31.291999999999998)","(121.448,31.288)",0.029274562336604987
"(121.39200000000001,31.14)","(121.402,31.147)",0.012206555615725046
"(121.491,31.288)","(121.484,31.305999999999997)",0.019313207915827104
"(121.463,31.229)","(121.49799999999999,31.218000000000004)",0.03668787265568373
"(121.366,31.256)","(121.382,31.253)",0.01627882059610498
"(121.353,31.244)","(121.359,31.22)",0.024738633753706902
"(121.536,31.212)","(121.521,31.208000000000002)",0.015524174696260001
"(121.45100000000001,31.208000000000002)","(121.461,31.201999999999998)",0.011661903789684748
"(121.476,31.299)","(121.449,31.293000000000003)",0.02765863337187894
"(121.387,31.32)","(121.37100000000001,31.31)",0.018867962264106516
"(121.48100000000001,31.268)","(121.49600000000001,31.276)",0.017000000000000088
"(121.353,31.22)","(121.366,31.213)",0.014764823060237008
"(121.531,31.320999999999998)","(121.523,31.322)",0.008062257748308403
"(121.45,31.364)","(121.428,31.381999999999998)",0.028425340807106285
"(121.537,31.331)","(121.52799999999999,31.318)",0.015811388300848637
"(121.50299999999999,31.293000000000003)","(121.508,31.296999999999997)",0.00640312423743679
"(121.49,31.259)","(121.492,31.253)",0.006324555320339995
"(121.37299999999999,31.261999999999997)","(121.365,31.258000000000003)",0.008944271909992613
"(121.419,31.253)","(121.39200000000001,31.269000000000002)",0.03138470965294
"(121.486,31.272)","(121.48,31.269000000000002)",0.006708203932498035
"(121.412,31.230999999999998)","(121.41,31.234)",0.003605551275472337
"(121.47,31.197)","(121.48899999999999,31.201)",0.019416487838939307
"(121.321,31.289)","(121.322,31.296)",0.0070710678118640685
"(121.311,31.201)","(121.305,31.201999999999998)",0.006082762530298062
"(121.41,31.214000000000002)","(121.40899999999999,31.217)",0.003162277660166627
"(121.322,31.298000000000002)","(121.318,31.308000000000003)",0.010770329614272276
"(121.44,31.33)","(121.42399999999999,31.328000000000003)",0.01612451549660182
"(121.432,31.136)","(121.427,31.135)",0.005099019513587868
"(121.361,31.234)","(121.366,31.237)",0.005830951894839631
"(121.62700000000001,31.28)","(121.625,31.287)",0.00728010988928112
"(121.522,31.284000000000002)","(121.51799999999999,31.275)",0.00984885780180742
"(121.473,31.193)","(121.47200000000001,31.198)",0.005099019513589959
"(121.436,31.339000000000002)","(121.44,31.304000000000002)",0.03522782990761616
"(121.53200000000001,31.311)","(121.52799999999999,31.301)",0.010770329614277553
"(121.515,31.298000000000002)","(121.521,31.29)",0.010000000000002274
"(121.421,31.261999999999997)","(121.41,31.271)",0.014212670403562016
"(121.463,31.180999999999997)","(121.476,31.19)",0.01581138830084841
"(121.441,31.153000000000002)","(121.45200000000001,31.186)",0.03478505426185312
"(121.402,31.264)","(121.41,31.268)",0.00894427190999579
"(121.34299999999999,31.175)","(121.36200000000001,31.179000000000002)",0.01941648783896712
"(121.54,31.293000000000003)","(121.538,31.29)",0.003605551275472337
"(121.40700000000001,31.179000000000002)","(121.419,31.174)",0.012999999999988287
"(121.47,31.256999999999998)","(121.46799999999999,31.234)",0.023086792761227364
"(121.477,31.236)","(121.48200000000001,31.244)",0.009433981132060978
"(121.51799999999999,31.275)","(121.463,31.274)",0.055009090157892834
"(121.522,31.324)","(121.508,31.311999999999998)",0.018439088914595978
"(121.479,31.288)","(121.49600000000001,31.283)",0.017720045146678777
"(121.505,31.263)","(121.455,31.224)",0.06341135544994943
"(121.36399999999999,31.131999999999998)","(121.37200000000001,31.13)",0.008246211251258325
"(121.509,31.294)","(121.531,31.252)",0.04741307836452279
"(121.447,31.174)","(121.432,31.186)",0.019209372712299274
"(121.425,31.329)","(121.436,31.32)",0.014212670403559767
"(121.45700000000001,31.296999999999997)","(121.45100000000001,31.293000000000003)",0.007211102550924968
"(121.426,31.223000000000003)","(121.417,31.218000000000004)",0.010295630140986816
"(121.431,31.208000000000002)","(121.42200000000001,31.217)",0.012727922061345777
"(121.39299999999999,31.195)","(121.39200000000001,31.199)",0.004123105625613221
"(121.495,31.272)","(121.50399999999999,31.289)",0.019235384061667516
"(121.477,31.27)","(121.469,31.279)",0.012041594578799046
"(121.53200000000001,31.322)","(121.536,31.318)",0.005656854249484221
"(121.495,31.215)","(121.49799999999999,31.215999999999998)",0.0031622776601542687
"(121.509,31.289)","(121.522,31.291999999999998)",0.013341664064130657
"(121.52600000000001,31.319000000000003)","(121.53200000000001,31.318)",0.0060827625302986455
"(121.53299999999999,31.295)","(121.524,31.281)",0.016643316977088176
"(121.42,31.234)","(121.42399999999999,31.24)",0.007211102550920041
"(121.36,31.156999999999996)","(121.36200000000001,31.146)",0.011180339887496407
"(121.397,31.256999999999998)","(121.395,31.247)",0.010198039027185492
"(121.47,31.201)","(121.464,31.203000000000003)",0.006324555320337748
"(121.367,31.259)","(121.382,31.250999999999998)",0.017000000000001757
"(121.47200000000001,31.244)","(121.478,31.234)",0.011661903789681701
"(121.425,31.145)","(121.431,31.151999999999997)",0.009219544457291439
"(121.465,31.238000000000003)","(121.47,31.241999999999997)",0.006403124237425693
"(121.40899999999999,31.108)","(121.427,31.113000000000003)",0.01868154169228444
"(121.411,31.276999999999997)","(121.414,31.27)",0.00761577310586202
"(121.493,31.311999999999998)","(121.486,31.308000000000003)",0.008062257748287692
"(121.56200000000001,31.28)","(121.561,31.29)",0.010049875621119387
"(121.42299999999999,31.171)","(121.404,31.164)",0.020248456731307644
"(121.459,31.320999999999998)","(121.447,31.325)",0.012649110640674371
"(121.375,31.185)","(121.37,31.208000000000002)",0.02353720459188184
"(121.375,31.233)","(121.381,31.244)",0.012529964086141102
"(121.45,31.305)","(121.45200000000001,31.308000000000003)",0.003605551275472337
"(121.43799999999999,31.31)","(121.449,31.305)",0.012083045973603164
"(121.544,31.293000000000003)","(121.535,31.3)",0.011401754250990359
"(121.53299999999999,31.318)","(121.53200000000001,31.298000000000002)",0.02002498439449918
"(121.381,31.159000000000002)","(121.37,31.168000000000003)",0.014212670403548767
"(121.434,31.259)","(121.44,31.256)",0.006708203932499624
"(121.41,31.27)","(121.40899999999999,31.279)",0.009055385138138283
"(121.63,31.185)","(121.602,31.203000000000003)",0.03328663395418169
"(121.45200000000001,31.199)","(121.476,31.206)",0.02499999999998664
"(121.46700000000001,31.201)","(121.45,31.193)",0.018788294228064713
"(121.45,31.234)","(121.444,31.236)",0.006324555320336624
"(121.443,31.186999999999998)","(121.444,31.201)",0.01403566884762143
"(121.429,31.233)","(121.449,31.23)",0.020223748416152768
"(121.385,31.215)","(121.368,31.209)",0.018027756377329562
"(121.355,31.303)","(121.354,31.288)",0.015033296378373792
"(121.43799999999999,31.259)","(121.43700000000001,31.279)",0.02002498439449918
"(121.431,31.252)","(121.436,31.258000000000003)",0.007810249675915744
"(121.439,31.276999999999997)","(121.42399999999999,31.264)",0.01984943324127841
"(121.445,31.335)","(121.449,31.340999999999998)",0.0072111025509279236
"(121.465,31.34)","(121.448,31.325)",0.02267156809751723
"(121.43700000000001,31.215)","(121.417,31.212)",0.02022374841616682
"(121.366,31.254)","(121.367,31.250999999999998)",0.0031622776601733676
"(121.40700000000001,31.299)","(121.37299999999999,31.313000000000002)",0.03676955262172028
"(121.538,31.301)","(121.54,31.274)",0.02707397274135995
"(121.49,31.298000000000002)","(121.49799999999999,31.291999999999998)",0.009999999999998722
"(121.507,31.281999999999996)","(121.51100000000001,31.281)",0.0041231056256218375
"(121.515,31.269000000000002)","(121.521,31.275)",0.00848528137423638
"(121.439,31.324)","(121.44,31.322)",0.0022360679775041115
"(121.40299999999999,31.133000000000003)","(121.414,31.13)",0.011401754251001886
"(121.354,31.279)","(121.36399999999999,31.27)",0.013453624047067179
"(121.40100000000001,31.294)","(121.416,31.293000000000003)",0.01503329637835914
"(121.352,31.316)","(121.34700000000001,31.314)",0.00538516480712987
"(121.484,31.304000000000002)","(121.48700000000001,31.298000000000002)",0.006708203932505979
"(121.354,31.180999999999997)","(121.367,31.19)",0.01581138830084841
"(121.48899999999999,31.291)","(121.49,31.276999999999997)",0.01403566884762143
"(121.521,31.261)","(121.51899999999999,31.263)",0.002828427124754671
"(121.40700000000001,31.121)","(121.402,31.129)",0.009433981132063991
"(121.40799999999999,31.204)","(121.396,31.212)",0.014422205101844023
"(121.53,31.318)","(121.522,31.309)",0.012041594578789606
"(121.421,31.144000000000002)","(121.426,31.134)",0.011180339887498314
"(121.41,31.271)","(121.405,31.27)",0.0050990195135885655
"(121.556,31.281999999999996)","(121.541,31.266)",0.021931712199460413
"(121.44,31.289)","(121.45100000000001,31.279)",0.014866068747326877
"(121.42200000000001,31.281999999999996)","(121.419,31.291999999999998)",0.010440306508916164
"(121.383,31.11)","(121.37899999999999,31.108)",0.004472135955003456
"(121.41,31.311)","(121.42299999999999,31.291)",0.023853720883747872
"(121.53200000000001,31.319000000000003)","(121.53,31.328000000000003)",0.009219544457295292
"(121.446,31.319000000000003)","(121.435,31.323)",0.011704699910714806
"(121.389,31.168000000000003)","(121.39399999999999,31.165)",0.005830951894843288
"(121.303,31.305999999999997)","(121.321,31.296)",0.020591260281973632
"(121.443,31.27)","(121.455,31.271)",0.01204159457879285
"(121.5,31.15)","(121.49700000000001,31.147)",0.004242640687109398
"(121.465,31.296999999999997)","(121.45,31.293000000000003)",0.015524174696259087
"(121.45700000000001,31.279)","(121.48299999999999,31.274)",0.026476404589729625
"(121.435,31.323)","(121.444,31.320999999999998)",0.009219544457293751
"(121.39200000000001,31.141)","(121.384,31.146)",0.00943398113206625
"(121.512,31.301)","(121.5,31.311999999999998)",0.016278820596099523
"(121.48,31.273000000000003)","(121.495,31.279)",0.016155494421402804
"(121.654,31.27)","(121.63799999999999,31.264)",0.017088007490640145
"(121.402,31.266)","(121.40100000000001,31.272)",0.006082762530296893
"(121.382,31.246)","(121.384,31.261)",0.015132745950421503
"(121.458,31.168000000000003)","(121.45299999999999,31.159000000000002)",0.010295630140991992
"(121.45299999999999,31.19)","(121.461,31.198)",0.01131370849899105
"(121.389,31.25)","(121.382,31.236)",0.015652475842493824
"(121.40799999999999,31.191)","(121.395,31.213)",0.025553864678358445
"(121.416,31.217)","(121.427,31.189)",0.030083217912985048
"(121.54899999999999,31.276999999999997)","(121.546,31.276)",0.0031622776601542687
"(121.461,31.326999999999998)","(121.459,31.313000000000002)",0.014142135623726128
"(121.419,31.265)","(121.40899999999999,31.243000000000002)",0.024166091947189865
"(121.507,31.313000000000002)","(121.509,31.316)",0.0036055512754585425
"(121.447,31.318)","(121.459,31.32)",0.012165525060596706
"(121.398,31.239)","(121.39200000000001,31.241999999999997)",0.0067082039324853245
"(121.416,31.218000000000004)","(121.411,31.221999999999998)",0.006403124237425693
"(121.54299999999999,31.268)","(121.536,31.269000000000002)",0.007071067811856532
"(121.416,31.238000000000003)","(121.425,31.237)",0.009055385138138283
"(121.557,31.272)","(121.553,31.276999999999997)",0.006403124237435126
"(121.523,31.224)","(121.499,31.182)",0.04837354648979313
"(121.454,31.29)","(121.45700000000001,31.296)",0.006708203932505979
"(121.49600000000001,31.250999999999998)","(121.48899999999999,31.252)",0.007071067811884668
"(121.52600000000001,31.252)","(121.493,31.204)",0.058249463516850127
"(121.44200000000001,31.281999999999996)","(121.45100000000001,31.252)",0.031320919526729434
"(121.448,31.316)","(121.44200000000001,31.313000000000002)",0.0067082039324853245
"(121.443,31.215999999999998)","(121.446,31.223000000000003)",0.007615773105868551
"(121.45100000000001,31.218000000000004)","(121.449,31.23)",0.012165525060594954
"(121.447,31.225)","(121.445,31.228)",0.003605551275469381
"(121.537,31.264)","(121.53299999999999,31.268)",0.0056568542495068295
"(121.417,31.238000000000003)","(121.405,31.243000000000002)",0.013000000000000038
"(121.365,31.256)","(121.36200000000001,31.244)",0.012369316876850004
"(121.447,31.305)","(121.43700000000001,31.304000000000002)",0.010049875621111608
"(121.45299999999999,31.119)","(121.454,31.134)",0.015033296378373792
"(121.39200000000001,31.236)","(121.324,31.235)",0.06800735254368928
"(121.5,31.275)","(121.49600000000001,31.27)",0.006403124237426248
"(121.34200000000001,31.252)","(121.344,31.253)",0.0022360679774834566
"(121.45100000000001,31.348000000000003)","(121.435,31.328000000000003)",0.025612496949734397
"(121.43,31.236)","(121.436,31.241999999999997)",0.00848528137423638
"(121.413,31.230999999999998)","(121.40799999999999,31.221999999999998)",0.010295630140991992
"(121.448,31.232)","(121.454,31.228)",0.007211102550926938
"(121.38,31.232)","(121.385,31.237)",0.007071067811871605
"(121.48899999999999,31.26)","(121.46700000000001,31.285999999999998)",0.03405877273183518
"(121.35799999999999,31.244)","(121.36,31.252)",0.008246211251236783
"(121.443,31.206999999999997)","(121.43,31.208000000000002)",0.013038404810396708
"(121.39200000000001,31.14)","(121.38600000000001,31.146)",0.008485281374238892
"(121.353,31.165)","(121.35,31.171)",0.006708203932499624
"(121.411,31.355999999999998)","(121.40899999999999,31.359)",0.003605551275472337
"(121.53299999999999,31.268)","(121.536,31.264)",0.005000000000009663
"(121.51799999999999,31.276999999999997)","(121.531,31.26)",0.021400934559041254
"(121.538,31.319000000000003)","(121.53200000000001,31.322)",0.0067082039324853245
"(121.49799999999999,31.294)","(121.491,31.291999999999998)",0.007280109889272335
"(121.389,31.178)","(121.40299999999999,31.214000000000002)",0.03862641583165568
"(121.447,31.299)","(121.449,31.293000000000003)",0.00632455532033213
"(121.479,31.27)","(121.471,31.293000000000003)",0.024351591323773444
"(121.509,31.195999999999998)","(121.52,31.206999999999997)",0.015556349186100448
"(121.428,31.204)","(121.41799999999999,31.208000000000002)",0.010770329614274253
"(121.34200000000001,31.165)","(121.34899999999999,31.178)",0.014764823060223774
"(121.52799999999999,31.275)","(121.537,31.263)",0.015000000000006253
"(121.501,31.336)","(121.529,31.324)",0.03046309242344668
"(121.38600000000001,31.254)","(121.421,31.243000000000002)",0.0366878726556848
"(121.48299999999999,31.32)","(121.46799999999999,31.324)",0.015524174696260917
"(121.531,31.283)","(121.516,31.298000000000002)",0.02121320343559723
"(121.48899999999999,31.264)","(121.50200000000001,31.261999999999997)",0.01315294643798549
"(121.536,31.314)","(121.545,31.311999999999998)",0.009219544457293751
"(121.46700000000001,31.21)","(121.476,31.209)",0.009055385138123767
"(121.395,31.273000000000003)","(121.39,31.269000000000002)",0.0064031242374301325
"(121.469,31.244)","(121.43799999999999,31.279)",0.046754678910247864
"(121.39299999999999,31.274)","(121.39,31.269000000000002)",0.005830951894837195
"(121.445,31.324)","(121.455,31.259)",0.06576473218983157
"(121.421,31.241999999999997)","(121.43,31.248)",0.010816653826394348
"(121.42200000000001,31.274)","(121.406,31.276)",0.016124515496602262
"(121.51299999999999,31.331999999999997)","(121.516,31.336)",0.005000000000009663
"(121.399,31.244)","(121.435,31.239)",0.03634556369077371
"(121.396,31.230999999999998)","(121.428,31.226)",0.03238826948139966
